bar_code,Family,Genus,species,X,Y,value,variable_id
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,35.633500255358,1
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,278.6772237809603,2
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,1.350568935002854,3
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,0.017722015624068905,5
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,29.27335999930076,6
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,3.2323523369125553,7
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,-31.453465932547683,8
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,81.20858633613503,9
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,31.755029634905217,10
P935542,Sapotaceae,Micropholis,guyanensis,19,69.5,7.547367865079856,11
P383093,Sapotaceae,Micropholis,guyanensis,99,3,26.07232808930067,1
P383093,Sapotaceae,Micropholis,guyanensis,99,3,256.629526118271,2
P383093,Sapotaceae,Micropholis,guyanensis,99,3,1.7119868894179335,3
P383093,Sapotaceae,Micropholis,guyanensis,99,3,0.02588127439568632,5
P383093,Sapotaceae,Micropholis,guyanensis,99,3,20.367594444294852,6
P383093,Sapotaceae,Micropholis,guyanensis,99,3,-0.12159690236763843,7
P383093,Sapotaceae,Micropholis,guyanensis,99,3,-31.70508012145569,8
P383093,Sapotaceae,Micropholis,guyanensis,99,3,47.70815413191651,9
P383093,Sapotaceae,Micropholis,guyanensis,99,3,45.788256100525075,10
P383093,Sapotaceae,Micropholis,guyanensis,99,3,8.610022727986227,11
P355364,Sapotaceae,Micropholis,guyanensis,22,14,27.06152632699317,1
P355364,Sapotaceae,Micropholis,guyanensis,22,14,261.03103116780375,2
P355364,Sapotaceae,Micropholis,guyanensis,22,14,1.1492107820708757,3
P355364,Sapotaceae,Micropholis,guyanensis,22,14,0.02463135621016727,5
P355364,Sapotaceae,Micropholis,guyanensis,22,14,22.012496295000002,6
P355364,Sapotaceae,Micropholis,guyanensis,22,14,1.710971832531726,7
P355364,Sapotaceae,Micropholis,guyanensis,22,14,-32.56437609611823,8
P355364,Sapotaceae,Micropholis,guyanensis,22,14,73.3341230798501,9
P355364,Sapotaceae,Micropholis,guyanensis,22,14,35.89493095458904,10
P355364,Sapotaceae,Micropholis,guyanensis,22,14,9.120706907271973,11
P294334,Sapotaceae,Micropholis,guyanensis,38,72,15.299743083383024,1
P294334,Sapotaceae,Micropholis,guyanensis,38,72,266.0438181009449,2
P294334,Sapotaceae,Micropholis,guyanensis,38,72,1.6946240939465769,3
P294334,Sapotaceae,Micropholis,guyanensis,38,72,0.02224357873662625,5
P294334,Sapotaceae,Micropholis,guyanensis,38,72,23.48912684574185,6
P294334,Sapotaceae,Micropholis,guyanensis,38,72,0.4479209894252498,7
P294334,Sapotaceae,Micropholis,guyanensis,38,72,-32.07225376107826,8
P294334,Sapotaceae,Micropholis,guyanensis,38,72,43.70620318895771,9
P294334,Sapotaceae,Micropholis,guyanensis,38,72,60.03280028434445,10
P294334,Sapotaceae,Micropholis,guyanensis,38,72,9.778558958791306,11
P234495,Sapotaceae,Micropholis,guyanensis,55,31,37.70349692159336,1
P234495,Sapotaceae,Micropholis,guyanensis,55,31,234.01407930629034,2
P234495,Sapotaceae,Micropholis,guyanensis,55,31,1.2580448408274145,3
P234495,Sapotaceae,Micropholis,guyanensis,55,31,0.01754789205828108,5
P234495,Sapotaceae,Micropholis,guyanensis,55,31,28.99934504913516,6
P234495,Sapotaceae,Micropholis,guyanensis,55,31,-0.19751502361029938,7
P234495,Sapotaceae,Micropholis,guyanensis,55,31,-33.09455237060633,8
P234495,Sapotaceae,Micropholis,guyanensis,55,31,88.61195392972931,9
P234495,Sapotaceae,Micropholis,guyanensis,55,31,37.84888891248602,10
P234495,Sapotaceae,Micropholis,guyanensis,55,31,9.376483820880868,11
P107270,Sapotaceae,Micropholis,guyanensis,15,52,22.779077464763294,1
P107270,Sapotaceae,Micropholis,guyanensis,15,52,257.40033978451925,2
P107270,Sapotaceae,Micropholis,guyanensis,15,52,2.0347214917366583,3
P107270,Sapotaceae,Micropholis,guyanensis,15,52,0.022650970316751524,5
P107270,Sapotaceae,Micropholis,guyanensis,15,52,23.23121507431899,6
P107270,Sapotaceae,Micropholis,guyanensis,15,52,0.9002420577520969,7
P107270,Sapotaceae,Micropholis,guyanensis,15,52,-32.89606113850343,8
P107270,Sapotaceae,Micropholis,guyanensis,15,52,60.525438261691555,9
P107270,Sapotaceae,Micropholis,guyanensis,15,52,42.78892368893818,10
P107270,Sapotaceae,Micropholis,guyanensis,15,52,9.443473763821828,11
P876563,Sapotaceae,Micropholis,guyanensis,42,73,44.33734524647773,1
P876563,Sapotaceae,Micropholis,guyanensis,42,73,268.86337534259735,2
P876563,Sapotaceae,Micropholis,guyanensis,42,73,1.7083244332291365,3
P876563,Sapotaceae,Micropholis,guyanensis,42,73,0.022768370343733427,5
P876563,Sapotaceae,Micropholis,guyanensis,42,73,22.469130804074865,6
P876563,Sapotaceae,Micropholis,guyanensis,42,73,1.5107861421391529,7
P876563,Sapotaceae,Micropholis,guyanensis,42,73,-30.616499156490946,8
P876563,Sapotaceae,Micropholis,guyanensis,42,73,68.69938158355264,9
P876563,Sapotaceae,Micropholis,guyanensis,42,73,45.076789571146726,10
P876563,Sapotaceae,Micropholis,guyanensis,42,73,7.7214096058661434,11
P803581,Sapotaceae,Micropholis,guyanensis,4,74,25.967244208667708,1
P803581,Sapotaceae,Micropholis,guyanensis,4,74,271.49663777358364,2
P803581,Sapotaceae,Micropholis,guyanensis,4,74,1.3142755581150984,3
P803581,Sapotaceae,Micropholis,guyanensis,4,74,0.02236354487567926,5
P803581,Sapotaceae,Micropholis,guyanensis,4,74,24.589154618014717,6
P803581,Sapotaceae,Micropholis,guyanensis,4,74,1.6301199080392708,7
P803581,Sapotaceae,Micropholis,guyanensis,4,74,-31.078345105460286,8
P803581,Sapotaceae,Micropholis,guyanensis,4,74,64.63207785136296,9
P803581,Sapotaceae,Micropholis,guyanensis,4,74,37.85149872717583,10
P803581,Sapotaceae,Micropholis,guyanensis,4,74,8.24060655110511,11
P955955,Sapotaceae,Micropholis,guyanensis,73,28,21.418672891775568,1
P955955,Sapotaceae,Micropholis,guyanensis,73,28,279.77278333678703,2
P955955,Sapotaceae,Micropholis,guyanensis,73,28,2.0121701593953745,3
P955955,Sapotaceae,Micropholis,guyanensis,73,28,0.024157290862254748,5
P955955,Sapotaceae,Micropholis,guyanensis,73,28,22.42175104059742,6
P955955,Sapotaceae,Micropholis,guyanensis,73,28,0.04883418658777905,7
P955955,Sapotaceae,Micropholis,guyanensis,73,28,-30.99015213877539,8
P955955,Sapotaceae,Micropholis,guyanensis,73,28,57.63571130715546,9
P955955,Sapotaceae,Micropholis,guyanensis,73,28,40.411371311388024,10
P955955,Sapotaceae,Micropholis,guyanensis,73,28,6.734913331183748,11
P101372,Sapotaceae,Micropholis,guyanensis,3,32,15.428389348624846,1
P101372,Sapotaceae,Micropholis,guyanensis,3,32,242.66409433490304,2
P101372,Sapotaceae,Micropholis,guyanensis,3,32,1.5295424254718786,3
P101372,Sapotaceae,Micropholis,guyanensis,3,32,0.017655609604952886,5
P101372,Sapotaceae,Micropholis,guyanensis,3,32,27.11036388711491,6
P101372,Sapotaceae,Micropholis,guyanensis,3,32,1.2438113756980393,7
P101372,Sapotaceae,Micropholis,guyanensis,3,32,-34.226608167076314,8
P101372,Sapotaceae,Micropholis,guyanensis,3,32,60.88857973557641,9
P101372,Sapotaceae,Micropholis,guyanensis,3,32,41.61091778742885,10
P101372,Sapotaceae,Micropholis,guyanensis,3,32,10.826537389309145,11
P616403,Sapotaceae,Micropholis,guyanensis,83,44,31.605904712962058,1
P616403,Sapotaceae,Micropholis,guyanensis,83,44,279.58188752374883,2
P616403,Sapotaceae,Micropholis,guyanensis,83,44,1.6688040739223653,3
P616403,Sapotaceae,Micropholis,guyanensis,83,44,0.018872870565322324,5
P616403,Sapotaceae,Micropholis,guyanensis,83,44,27.67311034282174,6
P616403,Sapotaceae,Micropholis,guyanensis,83,44,-0.17984133708698047,7
P616403,Sapotaceae,Micropholis,guyanensis,83,44,-30.614621075101486,8
P616403,Sapotaceae,Micropholis,guyanensis,83,44,73.29052710407102,9
P616403,Sapotaceae,Micropholis,guyanensis,83,44,37.4503415134365,10
P616403,Sapotaceae,Micropholis,guyanensis,83,44,7.72984727315437,11
P694118,Sapotaceae,Micropholis,guyanensis,42,58,19.05357458835206,1
P694118,Sapotaceae,Micropholis,guyanensis,42,58,257.4687355410329,2
P694118,Sapotaceae,Micropholis,guyanensis,42,58,1.3460130461250917,3
P694118,Sapotaceae,Micropholis,guyanensis,42,58,0.01884103832072297,5
P694118,Sapotaceae,Micropholis,guyanensis,42,58,25.462567350895817,6
P694118,Sapotaceae,Micropholis,guyanensis,42,58,3.1934558481484467,7
P694118,Sapotaceae,Micropholis,guyanensis,42,58,-32.956509016326855,8
P694118,Sapotaceae,Micropholis,guyanensis,42,58,51.73282464876447,9
P694118,Sapotaceae,Micropholis,guyanensis,42,58,57.12259372366121,10
P694118,Sapotaceae,Micropholis,guyanensis,42,58,10.753333581038936,11
P328827,Sapotaceae,Micropholis,venulosa,24,13,14.644243277294821,1
P328827,Sapotaceae,Micropholis,venulosa,24,13,201.06325488927195,2
P328827,Sapotaceae,Micropholis,venulosa,24,13,1.2713520693969727,3
P328827,Sapotaceae,Micropholis,venulosa,24,13,0.019804753303909697,5
P328827,Sapotaceae,Micropholis,venulosa,24,13,23.811473727599132,6
P328827,Sapotaceae,Micropholis,venulosa,24,13,-0.7716888421486827,7
P328827,Sapotaceae,Micropholis,venulosa,24,13,-32.964210846887255,8
P328827,Sapotaceae,Micropholis,venulosa,24,13,50.07591586452081,9
P328827,Sapotaceae,Micropholis,venulosa,24,13,14.325285277410213,10
P328827,Sapotaceae,Micropholis,venulosa,24,13,15.427255094351128,11
P856571,Sapotaceae,Micropholis,venulosa,19,34,17.035086014025392,1
P856571,Sapotaceae,Micropholis,venulosa,19,34,162.87013522302365,2
P856571,Sapotaceae,Micropholis,venulosa,19,34,1.011555714908462,3
P856571,Sapotaceae,Micropholis,venulosa,19,34,0.018707328034415997,5
P856571,Sapotaceae,Micropholis,venulosa,19,34,26.05778377157219,6
P856571,Sapotaceae,Micropholis,venulosa,19,34,3.5691364905272884,7
P856571,Sapotaceae,Micropholis,venulosa,19,34,-33.8097096790683,8
P856571,Sapotaceae,Micropholis,venulosa,19,34,55.44274584940262,9
P856571,Sapotaceae,Micropholis,venulosa,19,34,12.636621931233892,10
P856571,Sapotaceae,Micropholis,venulosa,19,34,15.570365556002375,11
P638426,Sapotaceae,Micropholis,venulosa,36,30,22.989224174399194,1
P638426,Sapotaceae,Micropholis,venulosa,36,30,196.2068843437969,2
P638426,Sapotaceae,Micropholis,venulosa,36,30,1.633843214872422,3
P638426,Sapotaceae,Micropholis,venulosa,36,30,0.019663384133120937,5
P638426,Sapotaceae,Micropholis,venulosa,36,30,24.614219049341507,6
P638426,Sapotaceae,Micropholis,venulosa,36,30,-1.839228676492101,7
P638426,Sapotaceae,Micropholis,venulosa,36,30,-31.51534964031095,8
P638426,Sapotaceae,Micropholis,venulosa,36,30,51.5786557896229,9
P638426,Sapotaceae,Micropholis,venulosa,36,30,7.575160093465024,10
P638426,Sapotaceae,Micropholis,venulosa,36,30,14.141034788456968,11
P721005,Sapotaceae,Micropholis,venulosa,44,93,20.896316264794255,1
P721005,Sapotaceae,Micropholis,venulosa,44,93,230.11651267712998,2
P721005,Sapotaceae,Micropholis,venulosa,44,93,1.2647920380872248,3
P721005,Sapotaceae,Micropholis,venulosa,44,93,0.01636270740773744,5
P721005,Sapotaceae,Micropholis,venulosa,44,93,29.57614934544896,6
P721005,Sapotaceae,Micropholis,venulosa,44,93,2.2208901717065856,7
P721005,Sapotaceae,Micropholis,venulosa,44,93,-33.84623203572117,8
P721005,Sapotaceae,Micropholis,venulosa,44,93,70.1045532453888,9
P721005,Sapotaceae,Micropholis,venulosa,44,93,18.263146809174287,10
P721005,Sapotaceae,Micropholis,venulosa,44,93,11.993959366153838,11
P909092,Sapotaceae,Micropholis,venulosa,75,51,31.53250095189118,1
P909092,Sapotaceae,Micropholis,venulosa,75,51,163.78840499998807,2
P909092,Sapotaceae,Micropholis,venulosa,75,51,1.4806722590747858,3
P909092,Sapotaceae,Micropholis,venulosa,75,51,0.022594597859959528,5
P909092,Sapotaceae,Micropholis,venulosa,75,51,21.306445786720104,6
P909092,Sapotaceae,Micropholis,venulosa,75,51,-2.244863774753524,7
P909092,Sapotaceae,Micropholis,venulosa,75,51,-30.742808273018113,8
P909092,Sapotaceae,Micropholis,venulosa,75,51,74.84223698204092,9
P909092,Sapotaceae,Micropholis,venulosa,75,51,15.13889504403029,10
P909092,Sapotaceae,Micropholis,venulosa,75,51,12.753922630958243,11
P574402,Sapotaceae,Micropholis,venulosa,11,94,26.08184373861385,1
P574402,Sapotaceae,Micropholis,venulosa,11,94,157.95952910640906,2
P574402,Sapotaceae,Micropholis,venulosa,11,94,1.1261761106163277,3
P574402,Sapotaceae,Micropholis,venulosa,11,94,0.021549420138720334,5
P574402,Sapotaceae,Micropholis,venulosa,11,94,21.833074913016375,6
P574402,Sapotaceae,Micropholis,venulosa,11,94,1.3123371188532422,7
P574402,Sapotaceae,Micropholis,venulosa,11,94,-30.665444669711036,8
P574402,Sapotaceae,Micropholis,venulosa,11,94,52.09351004644879,9
P574402,Sapotaceae,Micropholis,venulosa,11,94,10.811273231849137,10
P574402,Sapotaceae,Micropholis,venulosa,11,94,16.173640948174157,11
P400998,Sapotaceae,Micropholis,venulosa,33,16,26.184644504644975,1
P400998,Sapotaceae,Micropholis,venulosa,33,16,160.92688118108123,2
P400998,Sapotaceae,Micropholis,venulosa,33,16,0.8109580743976725,3
P400998,Sapotaceae,Micropholis,venulosa,33,16,0.01828216178912982,5
P400998,Sapotaceae,Micropholis,venulosa,33,16,26.78676483949982,6
P400998,Sapotaceae,Micropholis,venulosa,33,16,2.8756252310364094,7
P400998,Sapotaceae,Micropholis,venulosa,33,16,-31.805582768903975,8
P400998,Sapotaceae,Micropholis,venulosa,33,16,60.39153609315122,9
P400998,Sapotaceae,Micropholis,venulosa,33,16,6.583059136714506,10
P400998,Sapotaceae,Micropholis,venulosa,33,16,13.004846007312162,11
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,16.41009965803398,1
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,115.98945143104656,2
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,0.5012939070910281,3
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,0.02193258476839679,5
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,21.403917193592907,6
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,2.7880291063109253,7
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,-31.64286523915449,8
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,46.130619842843636,9
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,5.694598968888878,10
P777417,Sapotaceae,Micropholis,venulosa,36.5,32.5,17.183078673725994,11
P389308,Sapotaceae,Micropholis,venulosa,3,4,13.098451796930224,1
P389308,Sapotaceae,Micropholis,venulosa,3,4,196.2691425436606,2
P389308,Sapotaceae,Micropholis,venulosa,3,4,0.9529403382989,3
P389308,Sapotaceae,Micropholis,venulosa,3,4,0.020281961391358943,5
P389308,Sapotaceae,Micropholis,venulosa,3,4,23.665136061092483,6
P389308,Sapotaceae,Micropholis,venulosa,3,4,-2.3034663607698693,7
P389308,Sapotaceae,Micropholis,venulosa,3,4,-32.99848326056542,8
P389308,Sapotaceae,Micropholis,venulosa,3,4,59.61927143989166,9
P389308,Sapotaceae,Micropholis,venulosa,3,4,18.950269585489423,10
P389308,Sapotaceae,Micropholis,venulosa,3,4,15.088496989352658,11
P360253,Sapotaceae,Micropholis,venulosa,17,37,21.730750292796465,1
P360253,Sapotaceae,Micropholis,venulosa,17,37,115.27924512456018,2
P360253,Sapotaceae,Micropholis,venulosa,17,37,0.6506586929989026,3
P360253,Sapotaceae,Micropholis,venulosa,17,37,0.023263342267631784,5
P360253,Sapotaceae,Micropholis,venulosa,17,37,20.118730193773803,6
P360253,Sapotaceae,Micropholis,venulosa,17,37,2.519300933786452,7
P360253,Sapotaceae,Micropholis,venulosa,17,37,-30.529477472057657,8
P360253,Sapotaceae,Micropholis,venulosa,17,37,49.846079926902846,9
P360253,Sapotaceae,Micropholis,venulosa,17,37,7.249987268942316,10
P360253,Sapotaceae,Micropholis,venulosa,17,37,19.694351778824405,11
P430662,Sapotaceae,Micropholis,venulosa,18,12,17.727030844622384,1
P430662,Sapotaceae,Micropholis,venulosa,18,12,190.71580166413034,2
P430662,Sapotaceae,Micropholis,venulosa,18,12,1.1623199649720037,3
P430662,Sapotaceae,Micropholis,venulosa,18,12,0.019922212415336166,5
P430662,Sapotaceae,Micropholis,venulosa,18,12,24.42453228747154,6
P430662,Sapotaceae,Micropholis,venulosa,18,12,-0.22416751236907762,7
P430662,Sapotaceae,Micropholis,venulosa,18,12,-32.961503717524934,8
P430662,Sapotaceae,Micropholis,venulosa,18,12,60.134748013310826,9
P430662,Sapotaceae,Micropholis,venulosa,18,12,13.200279645961196,10
P430662,Sapotaceae,Micropholis,venulosa,18,12,13.022630704290034,11
P543999,Sapotaceae,Micropholis,venulosa,39,64,18.46588153631781,1
P543999,Sapotaceae,Micropholis,venulosa,39,64,179.00211019466818,2
P543999,Sapotaceae,Micropholis,venulosa,39,64,0.6511241679368546,3
P543999,Sapotaceae,Micropholis,venulosa,39,64,0.019805486828715628,5
P543999,Sapotaceae,Micropholis,venulosa,39,64,24.4742641889192,6
P543999,Sapotaceae,Micropholis,venulosa,39,64,-0.12769237485618845,7
P543999,Sapotaceae,Micropholis,venulosa,39,64,-32.10612333966511,8
P543999,Sapotaceae,Micropholis,venulosa,39,64,69.631482192824,9
P543999,Sapotaceae,Micropholis,venulosa,39,64,14.522642775911303,10
P543999,Sapotaceae,Micropholis,venulosa,39,64,12.62987810906879,11
P987420,Sapotaceae,Micropholis,venulosa,54,44,19.948357787759733,1
P987420,Sapotaceae,Micropholis,venulosa,54,44,162.97813158583884,2
P987420,Sapotaceae,Micropholis,venulosa,54,44,1.0204221925783363,3
P987420,Sapotaceae,Micropholis,venulosa,54,44,0.020643926384650194,5
P987420,Sapotaceae,Micropholis,venulosa,54,44,23.812533364928537,6
P987420,Sapotaceae,Micropholis,venulosa,54,44,0.4748137542671026,7
P987420,Sapotaceae,Micropholis,venulosa,54,44,-33.16441359510286,8
P987420,Sapotaceae,Micropholis,venulosa,54,44,73.05927837156734,9
P987420,Sapotaceae,Micropholis,venulosa,54,44,14.438741753551543,10
P987420,Sapotaceae,Micropholis,venulosa,54,44,12.262736436232617,11
P582355,Sapotaceae,Micropholis,venulosa,26,9,20.998129514097677,1
P582355,Sapotaceae,Micropholis,venulosa,26,9,159.7424869728694,2
P582355,Sapotaceae,Micropholis,venulosa,26,9,1.0087506429088005,3
P582355,Sapotaceae,Micropholis,venulosa,26,9,0.02092026915248192,5
P582355,Sapotaceae,Micropholis,venulosa,26,9,23.270975416757636,6
P582355,Sapotaceae,Micropholis,venulosa,26,9,0.42981032047667145,7
P582355,Sapotaceae,Micropholis,venulosa,26,9,-31.85122590441434,8
P582355,Sapotaceae,Micropholis,venulosa,26,9,57.389062612469004,9
P582355,Sapotaceae,Micropholis,venulosa,26,9,7.510659858080966,10
P582355,Sapotaceae,Micropholis,venulosa,26,9,14.741499953526336,11
P470686,Sapotaceae,Micropholis,venulosa,17,72,22.56722713118445,1
P470686,Sapotaceae,Micropholis,venulosa,17,72,210.2964114233687,2
P470686,Sapotaceae,Micropholis,venulosa,17,72,1.3784779236651172,3
P470686,Sapotaceae,Micropholis,venulosa,17,72,0.019341502590065923,5
P470686,Sapotaceae,Micropholis,venulosa,17,72,25.057474932713234,6
P470686,Sapotaceae,Micropholis,venulosa,17,72,1.6161426135523742,7
P470686,Sapotaceae,Micropholis,venulosa,17,72,-32.89338671068228,8
P470686,Sapotaceae,Micropholis,venulosa,17,72,69.94196045257655,9
P470686,Sapotaceae,Micropholis,venulosa,17,72,24.315212932397948,10
P470686,Sapotaceae,Micropholis,venulosa,17,72,13.023636904651054,11
P788155,Sapotaceae,Micropholis,venulosa,32,64,20.05398966314397,1
P788155,Sapotaceae,Micropholis,venulosa,32,64,140.87091109437168,2
P788155,Sapotaceae,Micropholis,venulosa,32,64,1.2466987542437538,3
P788155,Sapotaceae,Micropholis,venulosa,32,64,0.02002392710425444,5
P788155,Sapotaceae,Micropholis,venulosa,32,64,24.627445763764236,6
P788155,Sapotaceae,Micropholis,venulosa,32,64,2.898195717384147,7
P788155,Sapotaceae,Micropholis,venulosa,32,64,-33.41825886596858,8
P788155,Sapotaceae,Micropholis,venulosa,32,64,57.527717732335645,9
P788155,Sapotaceae,Micropholis,venulosa,32,64,8.4838634068762655,10
P788155,Sapotaceae,Micropholis,venulosa,32,64,16.597063272396465,11
P445722,Sapotaceae,Micropholis,venulosa,40,100,17.290347546783824,1
P445722,Sapotaceae,Micropholis,venulosa,40,100,189.61198528218262,2
P445722,Sapotaceae,Micropholis,venulosa,40,100,0.9975019948834979,3
P445722,Sapotaceae,Micropholis,venulosa,40,100,0.019289838564647274,5
P445722,Sapotaceae,Micropholis,venulosa,40,100,23.746307572504843,6
P445722,Sapotaceae,Micropholis,venulosa,40,100,-0.7499666121832085,7
P445722,Sapotaceae,Micropholis,venulosa,40,100,-32.03455730071346,8
P445722,Sapotaceae,Micropholis,venulosa,40,100,56.07144843491353,9
P445722,Sapotaceae,Micropholis,venulosa,40,100,10.095568808809858,10
P445722,Sapotaceae,Micropholis,venulosa,40,100,16.163333777757465,11
P613706,Sapotaceae,Micropholis,venulosa,90,83,13.85200992306781,1
P613706,Sapotaceae,Micropholis,venulosa,90,83,149.6435378043085,2
P613706,Sapotaceae,Micropholis,venulosa,90,83,0.8794487331791395,3
P613706,Sapotaceae,Micropholis,venulosa,90,83,0.023317033646504476,5
P613706,Sapotaceae,Micropholis,venulosa,90,83,19.58630842823838,6
P613706,Sapotaceae,Micropholis,venulosa,90,83,-1.0890811952262178,7
